comment,star
"Several times it shut down with hardware erro4s and is not compatible with Windows 11. And I constantly have to unplug the keyboard and the mouse and plug them back in to get them to work. I have to do the same with my camera. The box looks great but what a crappy computer it is slower than DialUp they give you a little USB to plug into the computer to have Wi-Fi. It’s the same size as the USB square that comes out of your wireless mouse. What an awful experience from the very first week I bought this computer to the last right now. It is completely shut down I’m in the middle of a business everything I have is on this computer on the cloud to return which I don’t have access now , it’s just horrible . Look at the second picture behind my computer, you’ll notice that the only things that are plugged in are the monitors, keyboard and mouse. And if you look at the first picture, you’ll notice the errors card via storage device, such as an external USB drive, which we don’t have faulty hardware such as a hard drive or CD ROM, which apparently we do now just awful.",1
This computer was marketed as a new gaming computer and never worked at a level for gaming. After a year of trying to make it work we brought it to a professional and they said the components were 5-6 years old and we were better of buying a different computer vs trying to update/fix this one. Thanks for making a kids dream Christmas gift a complete lemon.,1
"This computer is garbage! Parts are from 2011. You'll spend more than what u bought it for to upgrade it to work for ur games! Do urself a favour, save ur money & DO NOT BUY THIS COMPUTER!",1
"I want a full refund of my money you can’t even use the internet without it lagging, can’t even load fortnite let alone play it got into one match with 4 fps with everything to the lowest I will not stop emailing until you have refunded me",1
"This PC was great to look at, and that's about it. The Wifi was terrible/damaged idk. We even used a third party wifi adapter and it was still awful. We have a 330mbs internet and all my other devices ran fast, so that wasn't the problem. Afterwards, it didn't detect my monitor. I ran it for a couple of minutes and nothing. It sounds like a jet engine while it's running as well. Over all, this PC is not worth the headache I went through. Save your money and look for another option.",1
"The monitor support bar didn't fit .. then once we rigged something together and set it up it kept restarting, wouldn't get past initial set up. DO BETTER !!!",1
The media could not be loaded. The pc and the monitor would not connect at all. The monitor would flash on and say no signal then turn off. The desktop itself from the moment of turning it on made that very loud motor boat sound. The advertised keyboard and mouse were not included a standard set was.I called support who advised they would try and connect me with a IT Person and that took over 30 mins. IT kept telling me to unplug it and plug it back in. Return support was not helpful either please don’t waste time or money on this!,1
Fine for the first few times that it was being used but now is laggy or completely shuts down. Only purchased in August of 2023 and it's now January 2024 so only had it for less than 5 months and it isn't even used heavily. Disappointing.,1
"product is very very bad packaged , LED not working with a very very very small electricity output cable . i literally had to get a power source 5CM beside it to make it fit and still LED not working",1
"This console was a brick the day it was released. As usual, Microsoft is years behind its competitors. I don’t even know why I was stupid enough to purchase one. The biggest issue is that in order to play games you purchased, you must constantly update them. That’s ridiculous. Why? It was working just fine. The other issue is that it continues to take up more and more space. I regret few things in life, but purchasing this junk has to be on the top. Save yourself some headache and buy a different system.",1
"I bought this ”refurbished” console in July, and it stopped turning on in November. This was sold as an “Amazon Refurbished” console. The customer support at Amazon told me they wouldn’t replace it, and they wouldn’t take a return on it. The “warranty is for 90 days,” and the console turned into a brick at 120 days, so there’s nothing that Amazon will do to stand behind their product. They told me to contact Microsoft for help. The warranty that Microsoft gives is from the original purchase date of the console. In my case the “Microsoft warranty” ended on Nov. 21st, and the console quit working on Nov. 25th. So lucky me the only thing I can do is pay Microsoft an additional $300 to get this console replaced. So because I’m one month outside of 90 days and 4 days past a warranty that started before I even owned the console I now own a $450 paper weight. And if I want the company to fix or replace it I get to own what will be a $750 console. All because I trusted Amazon to sell a working “refurbished” console.",1
I thought I’d give this a go seeing as it was Microsoft refurbished. Looked brand new when opened. Everything was great. Then while installing games and watching a movie it locked up. I rebooted and it would lock up then shut off. I reset it several times. Same issue. Safe to say the SSD failed. Spend the few extra dollars and buy new. Waste of time and money.,1
"Picked the referbished unit for the savings. Worth the price. Came with the full warranty. Controller looks new. Was the price of a used one on the local buy and sells, and has warranty. A no lose situation.Update, controller drift after 40 days. Amazon will not accept return and Microsoft will not warranty. DO NOT PURCHASE****",1
"I bought this as a gift and unfortunately was left extremely disappointed. The controller didn’t work, the console freezes during game play with almost every single game we tried and then one week later it will not turn on. Well, it turns on, but nothing will display on the TV other than the Xbox logo. Extremely disappointing and embarrassing given it was a gift. Seems that buying a new one may be worth the money if this is the best alternative. Returning asap and will be using the money toward a new console from a legitimate seller.",1
Product failed on second day. Returned!,1
"Package arrived early, which was nice, console turned on and worked fine, until it came to reading the discs. The console did not work any further than the home screen, super disappointing. And upon trying to clean the disc scanner, the console was customized so there is no access to this point of the hardware; a part allowing you to go further is missing and replaced with a custom piece that won’t move, meaning if it is broken, its broken. There’s no hope in repairing it yourself. Was looking forward to it but was let down",1
I understand this item was not going to be brand new. That said the quality is very poor. Rusted insides not refurbished at all. Does not power on. Oveall disappointed that they would even take someones money and be ok with sending this out.,1
"This phone was not usable on Straight Talk Wireless. Straight Talk informed me that the phone was locked and could not be used on their service until it was unlocked. This phone is listed as unlocked and usable on any service. I contacted Samsung because these are new phones, they had me do a factory reset on the phone and said that would fix the issue. This did nothing to fix the problem.",1
"UPDATE: After having this phone for months I have to say it's the biggest POS that I've ever had!! More glitches than I could list. I took 4 stars away because I'm so angry at all the glitches. Now I'm going to go back to my A10E, at least that was reliable!!I decided to wait to write a review because I was on the fence about keeping it or not. My previous phone was a Samsung A10E which is not a very heavy phone. The A15 is considerably heavier which I am (still) not very comfortable with. Comparing the 2 phones as far as memory is concerned is markedly different. The A10E has 32 gigs of internal memory. The A15 has 128 gigs of internal memory. Considering that I have alot of pics on my phone with several different albums, this makes the A15 a better product. The battery life is quite good. The appearance is beautiful. I purchased the light blue phone. I have a clear cover on my phone. This is my 4th Samsung cell phone. Samsung never disappoints with quality, durability and performance. I love the Samsung Smart Switch which makes moving your data from one phone to another fast and super easy. They don't provide a SIM card or micro SD card so you need to make sure to move your cards into your new phone. The software is similar to previous Samsung phone with a few tweaks. For example, to get a screen shot for the A15 you need to press both power and volume down button simultaneously. What makes the A15 different from any of my previous Samsungs is with the A15 you have to press each twice. There is a feature that would put a floating icon on your screen and open it and tap screenshot then you will get your screenshot. Now, what sold me on the A15 is a neat feature where, upon your approval, they will block all spam/scam phone calls. So no more annoying spam/scam calls!! It's a neat feature!! Like I said, I love Samsung phones!!",1
"How many apps do you think you have on your phone? 40? 50? how about your phone from 2 or 3 years ago? 15-20 tops? LOL ah, yes the days when we got excited to get a few free apps or games on our new phones... alas those days are OVER bro! get you a variation of the moto g device family. Out of the box, she is pretty amazing. I didn't have a single complaint really. Super fast, tons of storage, great camera, new updated apps, lots of customizing, etc. JUST WONDERFUL. After a few months it happened, the dreaded update in April I think it was, maybe March, I now have 400+ apps. (I will attach a pic, it shows 399, there have been about 30-40 more that have trickled in since the initial dump, which took about 5-7 days to finish up... and 75-80% are ""system apps"" (bloatware from any and every carrier in fact.... ALL. OF. THEM.) For example, a bluetooth app for t-mobile, & verizon, & sprint, & metro, && cricket. Before you say, ""just uninstall them and move on!"" - I did. I have. I've factory reset twice and they're just BUILT INTO THE phones disk memory. There simply is no ""delete"" them. Some of them, as duplicatory as they are, messing around with them can still brick up your jawn within a few clicks... and before you even start, you are not a dev... so chill, I mean neither am I... but you just stay out of that menu, that app, and that folder. Really, who knows why they name everything in tech sketchy stuff like ""com.sys.IM-WATCHING-YOU-PAM.000"" and ""<%real/secret/23-LISTENER999>... but anyways... JUST PROMISE ME, YOU WON'T GET INTO THAT APP, OR FOLDER.... okay?So Motorola should reimburse me for having to put myself through IT school to teach myself to operate on this phones guts and remove all these garbage apps manually to create the phone I thought I purchased. All you can do is force stop and disable them. Buuut I still feel like they are gathering data, bc, why wound't they be. Its not just this model either, my partner has the moto g stylus 5g and its even worse on theirs. the play store basically never gets a break from constant updates (and then theres the transferring of precious data to the mother ship)yeaaaa we also had to upgrade our home internet plan and router because of all this. We couldn't both use the wifi at the same time doing anything at all. it was crazy. allllllso the apps are gathering intense amounts of data and ALL WANT crazy permissions that have nothing to do with the app itself. like the calculator wants camera permissions... nuts. The sheer number of apps that require making system changes or having total device control... it was too much. I would almost ask for a refund, but from what I see these days most phones are leaning that direction, making money off our god given ones and zeros.... and then still try and look at us in the eyes while they sputter out the retail price of the next generation of your favorite device. can't even hold it down on a free case or something..THEN - - when you finally get a break from force quitting and removing permissions that, somehow keep TURNING BACK on... you might have a few minutes to enjoy a quick photoshoot. NOPE. the camera app it comes with stinks, it just soooo basic.. so then you think, oh, i'll download a cool camera app off play store... NOPE. theres a fricking governor on the camera. That makes it so NO 3rd party camera app will get full usage of ALL THE MEGA PIXELS YOU PAID YOUR HARD EARNED MONEY FOR (48 megs to be precise, which is overkill, but still, you will be lucky to get to use 10 or 12 MP!!)Seriously. And JUST as google starts conveniently implementing the awesome 2 step verification, and authentication keys.... JUST in time for you to have to answer to your wife about why you don't have as much info in your google takeout as she does... yikes... oh and squeeze on some more of that exact same conversation about your FB activity as well.. yaaaaay.So, let me get this straight... I now have to REMEMBER ALL MY UNIQUE PASSWORDS && double log in, && verify 3 ways, all to check a notification thats just a promotional email about the new apps GEWG will put out next week. AND then FINALLY the google security come forward to say they don't trust my log in (bc i've got a VPN) - - - (from guess who - G1 - duh!) and they really cant tell the difference between MY REAL actual login on my trusted device from what it must assume is a HAKKr logging in 3 states away. . . . . . E.V.E.R.Y. LOG - INNNN!at this point i am thinking about a jitterbug and some stress eating of sour worms to relax.but yeah the phones cool, other than that.",1
"This was my 2x trying Amazon Renewed. This time I purchased the LAST stated available 2023 described as ""In OEM box, Box shows wear from opening"". The Moto Razor Flip phone was described as ""Like new"". Immediately upon arrival w/o even opening the box I knew it was wrong as the package was far too light. I opened it & there was a Moto Razor w/obvious discoloration on the case from use + a CHIP in the bottom screen. Packaging was similar to a top end Samsung I ordered from Amazon Renewed & fulfilled by a 3rd Party in FL 2 years ago. I saved due to credit only $20 @ checkout over a NEW One. WORSE there's NO WAY to return this immediately (There' are 2 Amazon Return 2 locations within 2-5 minutes of my house. Just came back from one & CS stated ""I've never seen this"")). Instead Amazon MAY notify me when they'll ONLY pickup from my house in 3 days.I had this EXACT same problem with a $700+ Laptop that was supposed to be Brand New. I'm beyond a coder or tech guy & ran a battery cycle count software on that as the battery lasted 2 hours less than advertised. It was obviously a RETURN, re-sold as NEW, unless Compaq sells Laptops w/over 200 battery cycles already on them. Same thing w/2 PB's & a CH Android Tablet which still had the previous User's name & account information installed. Seriously, WHO is doing QC? I'll NEVER use Renewed again. Period. Even when you buy a NEW item it's 50/50 now you'll get someone else's return sold as New! eBay here I come again. Worst thing this was supposed to be a gift. OBVIOUS Screen CHIP really ticks me off. Since 2022 I'm now 2 for 8+ on purchases of tech devices. Buy with caution!",1
The system worked well for a few days .Then multiple issues launching any game arose.All games were bought new .Very aggravating.Not sure what to do now .I guess I just threw away money for a game console that barely works .Hope other people have better luck .Take care .,1
"Ever since I got this thing it’s been a source of frustration. It picks and chooses what games it allows me to play. Whenever I put a disk in it won’t read it, it’ll say open tray as of there isn’t even a dick inside. I have to open and close the tray 5+ times to get it to work. Sometimes it doesn’t. Some games it won’t play at all. I have a feeling that whoever inspected this thing before resale just looked it over and said “looks fine to me” and pushed it down the line. Piece of junk",1
"Not sure if I received a defective batch, but this set was horrible. All the “slimes” were sticky like glue and watery. Not useable. Waste of money.",1
"Well where do I begin? The tray door wasn't opening, handled that. It's not playing any of the games at all. This game system specifically said in good condition not seeing that at all. It's not even reading any of the games at all. So basically I just wasted $367 so I definitely feel like I have been scammed. This is so ridiculous. Ordered through Amazon I thought was a reliable place. Never had any problems before through them. So I figured why not? Well this is the absolute last time I'll be ordering anything that's refurbished or used. This is pure junk Xbox 360. Wasted my money and time. So thank you for that.....I hope this helps the next buyer plz beware of the scams.",1
"The eiffel tower does not sit flat on the base and is not study as it is so will definitely fall off with any unexpected movement...very disappointed in this product, not suitable as a gift.",1
"Has paper on back you cannot get off, takes away the entire effect",1
Got the pig one for my little brother and was so excited for it to arrive . Once we received it we were very disappointed with the quality of it . The pig is not stretchy at all doesn’t even go back into shape . You can feel balls of clumped up sand . I found a bigger size gorilla for cheaper at hobby lobby . Don’t waste your money,1
First purchase the foot completely severed. Returned and got another and the hand fell off. She barely plays with it to begin with so it wasn’t damaged to break like that. Waste of money. Would return but already passed return date smh,1
"The media could not be loaded. Ok, I’m so confused. I didn’t open this for a couple weeks after getting it while I was finishing my last bottle. The seal on the bottle was intact. Unfortunately now I’m outside of my window to return.This was the worst experience ever. At first it was bright purple, for a few days. But even while purple… it felt clumpy and silicone-like. Previous purple toothpastes (including a previous Meto purchase) felt like regular toothpaste that lathered as you brushed… this one doesn’t. It just breaks into smaller chunks and won’t stick to your teeth.I included a video of how it has turned brown and continues to stay that way no matter how much I pump out of it… looks like it’s oxidized? Or just flat out spoiled?! For the record I’ve kept the lid on it 100% of the time that I haven’t used it. Idk but something is WRONG with this one and I will NEVER purchase from this brand again.I’m just praying I don’t get sick from this somehow. Would give negative stars if it were possible- especially since once your window to return the product is over, so is the ability to contact the seller!",1
"The media could not be loaded. Ok, I’m so confused. I didn’t open this for a couple weeks after getting it while I was finishing my last bottle. The seal on the bottle was intact. Unfortunately now I’m outside of my window to return.This was the worst experience ever. At first it was bright purple, for a few days. But even while purple… it felt clumpy and silicone-like. Previous purple toothpastes (including a previous Meto purchase) felt like regular toothpaste that lathered as you brushed… this one doesn’t. It just breaks into smaller chunks and won’t stick to your teeth.I included a video of how it has turned brown and continues to stay that way no matter how much I pump out of it… looks like it’s oxidized? Or just flat out spoiled?! For the record I’ve kept the lid on it 100% of the time that I haven’t used it. Idk but something is WRONG with this one and I will NEVER purchase from this brand again.I’m just praying I don’t get sick from this somehow. Would give negative stars if it were possible- especially since once your window to return the product is over, so is the ability to contact the seller!",1
"This product may help IF you have really bad, old, really yellow stains from years of coffee tea smoking, etc. I have decent/good oral hygiene and was just looking for a brighter/whiter smile and nothing of the sort happened. There was no change at all. Not even a tiny bit. It was just a purple mess in my bathroom. I also didn't realize until I READ on the product info itself that the effects you might get if you're lucky will be for ""that day only""... purple cancels out yellow or something like that. This is a gimmick and was a complete and total waste of my good money. Can I get my money back? Please, I bought 2 bottles. I can send them both back one unopened.",1
The purple toothpaste does not dissolve (lather up). Good fall into sink from mouth while brushing.The purple color makes it appear whiter for a few moments only. Used for about 2 weeks. Waste,1
Don’t buy this buy Mint InstantPurple Color Corrector with nHAp. I haven’t bleached my teeth in a year since using that. I tried this to save money big mistake. This doesn’t even bring out the white at nothing. Plus the dispenser pull gadget inside became unhooked so it doesn’t work I have to shake the paste out after four days. Pure garbage.,1
I tried this product and can confirm that it does not preform as advertised. Day to day use did nothing to help improve the look of my teeth.If anyone has had any experience that was better than mine then great for you.,1
This product rendered useless as the product doesn’t pump out and there was no straw in the pump like most purple teeth whitening products in this category.,1
An explosion of toothpaste from every crevice but the one intended,1
It’s either very loose or just doesn’t fit. Trash.,1
I tried this product hoping it would do what it says. But I didn't notice any change at all. This was a waste of my money.,1
Received the tube- it felt liquid when I picked it up to use- so I shook it quite a bit. Opened a bunch of liquid squinted out everywhere. put cap back on and shock it- get a little bit of pasty white material like toothpaste. Has been ongoing issue- tube usually only squirts liquid so it does not stick to toothbrush. Can't return it. Waste of Money. Going to make m y own!,1
"This is a self-published book, and if you want to know why--read a few paragraphs! Those 5 star reviews must have been written by Ms. Haddon's family and friends--or perhaps, by herself! I can't imagine anyone reading the whole thing--I spent an evening with the book and a friend and we were in hysterics reading bits and pieces of it to one another. It is most definitely bad enough to be entered into some kind of a ""worst book"" contest. I can't believe Amazon even sells this kind of thing. Maybe I can offer them my 8th grade term paper on ""To Kill a Mockingbird""--a book I am quite sure Ms. Haddon never heard of. Anyway, unless you are in a mood to send a book to someone as a joke---stay far, far away from this one!",1
"A complete waste of time. Typographical errors, poor grammar, and a totally pathetic plot add up to absolutely nothing. I'm embarrassed for this author and very disappointed I actually paid for this book.",1
"I guess you have to be a romance novel lover for this one, and not a very discerning one. All others beware! It is absolute drivel. I figured I was in trouble when a typo is prominently featured on the back cover, but the first page of the book removed all doubt. Wait - maybe I'm missing the point. A quick re-read of the beginning now makes it clear. This has to be an intentional churning of over-heated prose for satiric purposes. Phew, so glad I didn't waste $10.95 after all.",1
"I feel I have to write to keep others from wasting their money. This book seems to have been written by a 7th grader with poor grammatical skills for her age! As another reviewer points out, there is a misspelling on the cover, and I believe there is at least one per chapter. For example, it was mentioned twice that she had a ""lean"" on her house. I was so distracted by the poor writing and weak plot, that I decided to read with a pencil in hand to mark all of the horrible grammar and spelling. Please don't waste your money. I too, believe that the good reviews must have been written by the author's relatives. I will not put much faith in the reviews from now on!",1
"Rather than scratches and insect droppings, this one has random pixelations combined with muddy light and vague image resolution. Probably the cue should have been the packaging is straight out of your street corner bootleg dealer.If you've ever seen a reasonably good condition film copy, you know the defining visuals of his film are the crystal clear lighting contrasts in black and white. The surrounding countryside and 'old home' scenes are set with early morning ground mists or the haze of memory while the events on the bridge and in the water are bright, clear, and immediate.Here everything is dull, dark, and clouded. Or, if you remember the timbre and enunciation of Captain's commands, so are the visuals.After that, it is hard to believe this award winning, critically acclaimed film's best presentation is on YOUTUBE. Somewhere ""out there"" is a DVD that comes up to the standard of a 16mm public library reel.Just none of them appear to be on Amazon.",1
"I bought this charger in Jul 2003 and it worked OK for a while. The design is nice and convenient. However, after about a year, the batteries would not hold a charge. Might as well just get alkaline disposables, or look elsewhere for a charger that comes with batteries that have better staying power.",1
"The plot is so ridiculous, I have to wonder if they even read the script before making this film. The mountain lion breaks out of his trailer - and the cars behind don't notice? The mountain lion is captured - and put in a jail cell? Get real! Utterly, completely stupid.",1
"If you have even casually looked into applying to law school, have already read everything there is in this book, do not waste your money, seriously!!",1
"It clearly says on line this will work on a Mac OS system. The disk comes and it does not, only Windows . Do Not order this if you have a Mac!!!!!!!",1
"I bought this for my wife for her birthday,and had toreturn it because the DVD palyer would not work. I returned it and got a repalcement, which once again the DVD player failed to work! It is a piece of junk.",1
"If you want to listen to El Duke , then it is better if you have access to his shower,this is not him, it is a gimmick,very well orchestrated.",1
"The screen arrived in a cardboard box that was pretty beat up. The screen itself is very lightweight, very cheesy looking. The ""finish"" was worn across the entire top of the screen. I knew this wasn't solid brass, but I expected something that at least looked decent from a distance for the price I paid.",1
"I ordered this DVD and received a substitute I never received the DVD I ordered from Importcds (the Vendor). I contacted them and did not recieve any feedback. I can't rate a DVD I have never seen. I didn't bother to send it back because it would have cost me more that I orginally paid for it. In the future I will watch for the name of the person and/or persons I am buying from. I thought they were a good company. I understand a simple mistake but, to not get a response at all is not good businees sense. I spend hundreds of dollars a month on Amazon.com building my DVD collection. I guess I will be more careful in the future.",1
This book drew air pretty bad. I have no idea why someone would waste their time writing it. Boy did it draw air. Do not read this book.,1
"I ordered the cake topper June 27, 2010. I was given an estimated shipping date of July 1-7, 2010. Those dates came & went with no cake topper. I contacted the seller twice with no response. I filed a claim with Amazon. I did end up receiving a cake topper on July 16, 2010; however, it's not even the one I ordered! The seller did refund my money, but has never contacted me or apologized for the mishap. I will never buy anything from the seller again. I looked at the seller's feedback & I'm not the only person they have done wrong, so buyer beware!!",1
"I am disappointed in its performance. It seems underpowered and is constantly trying to read CDs, half the time unsuccessfully. I am going to try to return it to Amazon.",1
"I did not know this was the audio cd of the game, I thought it could be used on the playstation. Maybe the other guys are from the US or somewhere where it is actually easy to get the game,and play it,but this was all in japanese and was not compatible with my machine. I am deeply disappointed as i love the arcade game, but the Dance stage euromix (Dance Dance Revolution equivalent) is lacking in decent tracks, many are jungle-y and are difficult to dance to them. Also, most of these tracks are unheard of here and are therefore not very enjoyable. However, my favourite are Keep on moving, make a Jam, and Video Killed the Radio star. But it gets a bit pedantic if you keep playing on these tracks. If anyone is in the same situation as I am, or those of you who are lucky enough the play on the newest version, can you please let me know where I can order one? I am in dance deprivation/boredom!",1
"I did not know this was the audio cd of the game, I thought it could be used on the playstation. Maybe the other guys are from the US or somewhere where it is actually easy to get the game,and play it,but this was all in japanese and was not compatible with my machine. I am deeply disappointed as i love the arcade game, but the Dance stage euromix (Dance Dance Revolution equivalent) is lacking in decent tracks, many are jungle-y and are difficult to dance to them. Also, most of these tracks are unheard of here and are therefore not very enjoyable. If anyone is in the same situation as I am, or those of you who are lucky enough the play on the newest version, can you please let me know where I can order one? I am in dance deprivation/boredom!",1
This book vaguely breezed across history and went into various types of timber structures. The mortise and tenon joints that were illustrated were fascinating but not practical for a home builder.,1
This product smells when you open the package and it appears one of the gel cushions leaks so I spent $10 and havent worn then. I wouldnt buy this product again. Dont waste your money on something you may not be able to use.,1
"I first tried buying this tape from a Marketplace seller. I sent it back because the tape quality was poor and the packaging looked unprofessional. After returning it I bought one from Amazon proper and . . . it was the same quality tape and the same packaging. Since I'm now sure this is not a bootleg tape, all I can say is . . . some videos are better than others.",1
"I should have read the prior reviews of this record before buying it. Although it appears to be a collection of new wave singles from the 80s, these are just cover versions sung by the ""Starlite Singers"". The description of the record says that it is by ""various artists"" implying that they are by the original artists, but this is not true. Total garbage. The one bright spot is that I got a prompt refund when I returned it.",1
"This is one of those cheesy compilations where they find session bands and similar sounding artists to sing the songs. These are NOT ORIGINAL SONGS BY THE ARTISTS. If you loved K-TEL CD's and don't care about hearing the artists originals, and don't care about cheap sounding synthesizers playing the music or that fact that some of the vocalists are pretty bad, then you might like this cd. But if you are a fan of the 80's and the amazing music it produced, then buy other collections and don't waste your money on this schlock!!!!",1
Bought this camera for Christmas. Had her open it first so she could film the nights party & NO TAPES ARE INCLUDED! Of course all stores are closed Christmas day so the thing is USELESS until the day after. Shame on Sony. How much would a tape included in the packace cost them ? Not included Battery chargers are ....,1
"If you purchase this data cable, you need to know that you will receive no real directions or information regarding what to check if nothing works. As directed, I downloaded all of the files from the SE site (70MB on dial up!), and then downloaded all of the user guides. Everything seemed to install ok, but nothing would make my phone be recognized. After that I scoured the SE site for troubleshooting info on their branded cable-in the hope that something would help me figure out the problem. After 2 full days of beating my head against the wall, I finally threw the cable and the useless CD that came with it in the trash.If I had used my brain I would have paid the extra $$ for a SE branded cable and software (and the support that comes along with that). I now have the real deal (SE data cable and software), and guess what? Yep, installation was a breeze and it works beautifully. You really do get what you pay for.",1
"An embarassment. Steer clear of this one folks. Just when you thought these guys were the last real ""fusion"" types about...Since when did the last great secret of the fusion world start taking pointers from Joe Satriani and listening to old Al DiMeola pratice sessions? Where the hell is Phil when you need him, oh yes, Tarzan. The star is for the Bruford and Wilding/Bonus tracks, and well does one really want those?",1
"Molly Myers, in her review of ""My Name is Rachel Corrie,"" describes the ISM as ""an organization dedicated to non-violence."" This is radical left-wing propaganda: ISM offices have regularly been used to hide terrorists and their weapons, ISM ""pacifists"" regularly throw rocks at IDF soldiers, and they're perfectly willing to use violence in order to sabotage the wall intended to keep ""innocent Palestinians"" from murdering Israelis.So please disregard Molly's reviews; they are biased in the extreme.",1
"These are the handful of tracks we hear over and over again. It's far from complete though.Missing such memorable tracks as ""sealed Door"", ""wings across time"" or ""At the Bottom of the Night"".It doesn't have a single battle theme accept the final boss.Hell this doesn't even have Lucca's theme and she's on the cover!Had I seen a track-list beforehand I wouldn't have bought this.I blame my self for not being more curious of the number of CD's.I'm sorry I paid $35 dollars American for this travesty, may Lavos have mercy on my soul.Save your selves(and your money) while you still can!",1
You get what you pay for. This pillow is stiff and smelled like drying paint for 4 days. I thought I was getting a non name brand version of the Temperpedic pillow. I bought the real pillow for my mother years ago and paid many times the price. This thing doesn't even come close.,1
"The pillow I received is nothing like the one in the picture. The pillow that I received is approx half the size (in thickness) as the one I received. I am not happy with the seller (Moshelle's). I will never purchase from this company ever again. I am currently deployed Military and I feel that this company is very disrespectful and does not show it's Military members the proper courtesy when dealing with such issues. Do not buy this pillow, you will not be satisfied.",1
I have been used this product for many years. But somehow the product I received this time is like fake one. It's very thin. I have to used double amount.,1
"I suppose if you were going to sit in the same room and have line-of-sight with the device, lamp, etc. plugged into this control, it might work. Maybe. But I had it completely within the stated range and one basic house wall separating me and the unit, and it was completely unreliable.I'd recommend spending a touch more money and getting a higher quality product.",1
"What am I reviewing here... this gizmo or the supplier, Eforcity? I never received this product after my order! After waiting and waiting I contacted Eforcity several times -- no reply. After a nasty letter from me Eforcity'r reply feigned lacking information about my mailing address!What a cop-out.I told them I would not pay for it, so Eforcity said they'd give me a refund, which has not come to me yet. I bought another product to replace this from Amazon which arrived quickly from Amazon.",1
It worked about 40% of the time when I was standing less than two feet from the outlet. When I moved eight to ten feet away it worked about 5% of the. I would not recommend it.,1
